rating,text,timestamp,sentiment
4.0,"Back in 2011, before broken friendships and in-fighting finally spoiled the CSN(&Y) mothership magic, Crosby-Nash and Company were still creating their own special blend of musical alchemy.  Mostly annoying and often cloying between song (and intro) patter aside, this live-in-concert DVD shows just how good this half of CSN&Y really was together.  It's an interesting, often enthralling setlist, and the band the duo put together is top-flight throughout.  Crosby and Nash are near the peak of their vocal powers, and the in-concert audience response helps to make many of the moments truly special.  Beautifully shot and recorded, you'll feel like you're right there among them.  Four dark stars and highly recommended for fans of CSN, before the fall and ensuing fall-out.",1659668260338,neutral
5.0,"Broad, over-the-top, insanely funny, Animal House broke all the rules back in 1978.  Some 40-plus years down the line, it remains the best film the National Lampoon ever produced.  If you're a fan of the film, you don't need me to tell you how great it is -- you already know that.  This Widescreen Double Secret Probation Edition (kind of over-the-top itself) only serves to make it all even better.  If you like your comedy broad, the laughter rapid-fire steady, and have a jones for the '60s in America, Animal House is the film for you.  Highly recommended.",1656811204269,positive
5.0,"Before Grease (the movie), before Happy Days, before Laverne and Shirley, there was the far superior American Graffiti.  A great film, swimming but not wallowing in heartfelt nostalgia for another time in America, Graffiti started a tidal wave of longing for the old days.  Unlike many of its followers (and imitators) though, it never stooped to please.  Its drama was genuine.  Its laughter natural and real.  Its nostalgia gentle yet realistic.  Nearly a half-century down the line, it still stands up and stands proudly among the best films of its era.  This special edition is very highly recommended.",1656810488680,positive
5.0,"Purchased as a gift for my better half, as she absolutely loves the series.  The Humphrey years were her favorites among the Death in Paradise series, and for the most part this one does not disappoint.  The end of the Richard phase (which she also loved) led to the Humphrey era, both of which are well-written and enjoyable.  Since Humph decided to head back to the UK, however, the plotlines and acting have gotten pretty thin.  So, we haven't been as interested as we once were in the Ste. Marie goings on.  But long live Humphrey on DVD!",1656202857092,positive
3.0,"Disappointing.  The Comedy of Terrors was a favorite in my early teens, but it just doesn't hold up very well.  Doesn't help that it's a shamefully poor print.  Sometimes it's best to leave past favorites where you first found them -- in the past.  I know I won't be returning to this one again.",1653231436691,neutral
5.0,"One of my all-time favorite westerns.  I saw it back in the day as an 11-year-old kid with my older brother Michael, and its impact was so strong that it has stayed with me throughout these many decades.  Brando's only directorial effort, it's a visually stunning Method actor's western -- deliberately paced, provocative, explosive.  If you've seen public domain versions, put them out of mind and dive into this restored Criterion Collection release.  Beautiful print, incredible extras. Very highly recommended.",1648397083462,neutral
4.0,"I actually bought this for the 'bonus' disc -- the 1962 re-make.  Pat Boone, Ann-Margret, Bobby Darin, Pamela Tiffin, I mean what aging boomer and big-time fan of Sixties pop culture could possibly resist?  It's cheesy, for sure, but it's the kind of cheese that was aimed at the teen audience of its day, and it continues to warm my nostalgic heart.  The Dana Andrews - Jeanne Crain  version has a better artistic reputation, and it is indeed the better film, technically speaking.  But the '60s re-make is the one I saw in the movies as a kid, so, naturally, it's the one I'm still drawn to all these years later.  In addition, it has played well with family members -- young and not so young -- throughout the years.  Recommended as a bit of fine fun family entertainment.",1648395425743,positive
4.0,"A stellar memory from my youth.  Great good fun for kids of all ages, even if it's just the kid in you.  Pat Boone's high-water mark as a film star, part of a 20th Century-Fox contract players ensemble cast that also includes James Mason, Arlene Dahl, and Diane Baker.  The effects are rather dated by today's standards; even at the time they were deep in the shadow of the great Ray Harryhausen's work.  But it's all good-natured fun, unintentional laughs and all.  Recommended mainly for nostalgia fans of films from back in the days before 24 / 7 entertainment.",1648394320729,positive
4.0,"Two of Elvis's favorite co-stars (Gary Lockwood and Anne Helm) star in this Saturday matinee minor classic.  The cast is obviously having a ball (including the wonderful Basil Rathbone) romping through this low-budget fairytale adventure and younger audiences will, too.  I think I was about 11 or 12 when I caught this one on a rainy Saturday afternoon back in the '60s with a group of neighborhood friends.  Back then the popcorn had real butter, the cokes were cokes -- no such thing as diet soda, and the movie experience (cartoons, coming attractions, a short, and the main feature) was magical.  Oh yeah, those were the days, for sure.",1648336357307,neutral
4.0,"Great good fun from back in the day.  Kerwin Matthews (Sinbad, Gulliver, etc.) hits it one more time.  This time he's the title Jack, and it's the usual Saturday matinee blast watching him face the danger and win the fair princess.  Beware the adapted musical version!  This is the one you want in your collection.",1648335660020,neutral
5.0,"A flat-out terrific rock doc on the late, great Harry Nilsson.  I loved it, and I'm a big Nilsson fan going in.  I'm a bigger fan for having watched it.  His backstory was amazing and sad.  His career achievements still stand tall, lo these many years later.  His songwriting and interpretive skills were justifiably lauded in his day.  His big open heart and hellraising legacy remain legendary.  His broken voice never fully restored, yet he carried on valiantly.  Death came far too soon, and the pop music landscape is all the lesser for it.  Harry is gone, long live Harry!  Highly recommended.",1648335275887,positive
5.0,"A matinee favorite from my old Rivoli Theater days growing up in Belmar, NJ.  Any film by Ray Harryhausen was a sure draw in my pre-teen years, and this ranks as one of his greatest achievements.  Great effects, great action, great fun, and Nancy Kovack as Medea -- now that's some great effect!  Recommended?  For sure!",1648334170626,positive
5.0,"A personal favorite from my misspent youth when I regularly attended Saturday matinees at the Rivoli Theater in Belmar, NJ.  Great film then, great film now.  I think I was about 12 years old when I first saw it.  Close to 60 years later and I still love it -- and not because of mere nostalgia.  One of Ray Harryhausen's best.  Terrific video and audio.  Highly recommended.",1648333606115,positive
5.0,"One of Disney's biggest and best from the Uncle Walt era.  Here it's presented as a double-disc version, featuring a second disc filled with extra bells, whistles, and peeks behind-the-scenes.  The film itself is not only a technicolor nostalgia dream, but an incredibly well-preserved slice of film storytelling.  Beautifully shot, perfectly cast, and stylishly directed, it remains a Disney highwater mark.  Highly recommended.",1647300706916,neutral
4.0,"I hadn't thought of this one in years and years, but it turns out to be classic Disney from the Uncle Walt years.  Before DISNEY ruled the world, Walt Disney simply delivered terrific movies aimed at the family market.  In reality, he practically invented the concept of family film entertainment.  This one was aimed at the older kid / teen audience, but its appeal is across the board.  James MacArthur and Janet Munro are a well-cast couple to root for, and the ever-dependable Michael Rennie delivers his usual stern but likable performance.  The location shooting is a wonder for its time, and the script and direction are top-flight Disney.  Definitely recommended as solid family fare.",1647299982354,positive
4.0,"A childhood favorite that holds up incredibly well.  Remember it from Uncle Walt's Sunday show, when it was split into a two-parter if memory serves.  Fess Parker and Jeffrey Hunter headline a fine cast and the film is sure to hold the attention of adults and kids alike.  Not just mere nostalgia, but those memories of Disney past help make this one a minor classic.",1647299314809,neutral
4.0,"Wow!  This one takes me back.  Pure mid-sixties teen exploitation flick, filled with young tv stars of the day  including Ronny (Opie) Howard and Johnny (Mark of The Rifleman) Crawford.  Great good fun of the ""it's so bad it's good"" variety.  Nostalgia is the draw, pure and simple.  This one's especially good for evenings when you're sitting around with family and friends and you can laugh, joke, and make fun of the film all the way through.  Village of the Giant Laughs, oh yeah!",1646802701172,neutral
4.0,"Great good fun for a lover of old-style Uncle Walt Disney feature films.  Aimed at the teen-set of its day, it gave Annette and Tommy Kirk another shot of Disney box-office magic.  Pure nostalgia today.  My job was to take my younger sister and brother to the early Saturday matinee way on way back when, and I liked it so much that I went to see it again with a group of friends the following weekend.  The things you remember, right?  Still great fun today, only in a ""those were the days"" kind of way.  Recommended to older Disney fans and to those looking to satisfy their longing for '60s pop culture nostalgia.",1646800648641,positive
5.0,"Fab.  Gear.  Groovy.  Joyful.  Heartbreaking.  As one of a kind as it's subject, and there'll never again be anything as wonderful as the phenomenon that was / is The Beatles.  The perfect example of the concept ""the whole being more than the sum of its parts.""  Will everyone love it?  Probably not.  There are some slow moving-spots in parts one and two (my good wife actually dozed a bit during both), I'll readily admit.  Disc three, featuring the complete rooftop concert -- the final public appearance by the boys -- is the definite highlight, and she stuck with me through that one, front to back.  Very highly recommended for life-long Beatles fans like myself, and for casual fans as well (they can nap or fast-forward through the slow sections).",1646800050608,positive
5.0,"If you're a fan of Bud and Lou, you probably already know these films pretty well.  No need to go into that then.  Suffice to say they look and sound great, and they're sure to bring back as many memories as they do laughs.  Definitely recommended to Abbott & Costello fanatics, as well as fans of 1940s film comedies in general.",1646090535908,neutral
5.0,"As a lifelong Beach Boys fan, and therefore a lifelong Brian Wilson fan, I can sum up my feelings for Long Promised Road in one simple phrase -- Won, Won, Wonderful.  Wonderful interview segments; wonderful musical moments; wonderful to see the world of ghosts put to rest behind Brian's haunted eyes.  Genius comes at a heavy price, and Brian has paid the cost time and time again.  I think his quote is ""It takes a lot of hard work to be happy.""  Well, he's earned every bit of happiness he's found over these many years, and God bless him for it.  A must have if you're a diehard Brian Wilson fan (or a longtime Beach Boys fan), and highly recommended to all fans of '60s / '70s pop culture.  It doesn't get any better (or more emotionally moving) than to watch a tormented boyhood hero (a musical Icarus, truly) return from his trip around the sun, wings scorched, but still bravely carrying on.  Thank you, Brian, for a lifetime of inspiration.  Love & Mercy to you ... always.",1645993847597,positive
4.0,"A picture I saw in my early teens that I always liked.  I've been looking for a reasonably priced video version just about forever and finally came across this excellent BluRay.  A broad '60s comedy / sex farce, Bedtime Story was re-made as Dirty Rotten Scoundrels with Steve Martin and Michael Caine in the Marlon Brando / David Niven roles.  The original is funnier, more energetic, and even seems fresher than the re-make, IMHO.  The cast, which also includes the delightful Shirley Jones as the object of their affections, is not only top notch but game for this genial comedy.  Especially funny is a very hammy Marlon Brando, playing against type and strictly for laughs, and seemingly enjoying himself to the max.  David Niven is his opposite match, as suave and dapper as ever.  Pre-Shirley Partridge Shirley Jones is an absolute delight as the woman they compete to win.  Highly recommended for fans of '50s / '60s star-turn comedy vehicles (think Doris Day-Rock Hudson).",1641010996358,neutral
5.0,"Stoney Burke, ah I remember this show well and with a great deal of affection.  But it's not mere nostalgia I'm talking about, although I'm sure that's part of its draw.  I'm pretty sure it was the 1962-63 tv season.  Shows like Route 66, The Twilight Zone, and this one, were focused on stretching the limits of the still-new medium, challenging audiences, and delivering quality writing, acting and direction.  I was in the seventh grade, just beginning the switch from ""cowboys to girls"" as the Intruders' oldie goes, and Stoney Burke was one of my absolute favorites.  The show's scripts would not only challenge but inspire and educate my young 12- / 13-year-old questioning mind.  Stoney Burke's personal adventures made me wonder about my own life journey and the show definitely expanded my horizons.  Anyone who only knows Jack Lord from his ""Book 'em, Dano"" Hawaii Five-O era will be pleasantly surprised by his subtle, yet powerful approach to Stoney.  Great guest stars and semi-regulars (like Warren Oates) lend Lord solid support.  The generally sharp b&w picture is about as good as anyone could possibly hope for.  One of the high-water marks of tv days gone by, Stoney Burke has held up incredibly well.  Highly recommended.",1640995213679,positive
4.0,"The Musical Gospel of The Beatles, according to the director once known as Opie.  Hardly a mystery trip, their story seems about as familiar as family lore by this stage.  Still, it's always a joy to go through it one more time.  Great fun.  Great footage.  Great music.  Deluxe version DVD.",1639025625760,positive
4.0,"One of those rare holiday movies that stand up to repeated viewings.  John Candy is pitch-perfect; Steve Martin is good, but not quite the Big Man's equal.  Break out the popcorn, turn down the lights, sit down, sit back, and enjoy this hearty brew of modern holiday schmaltz.  Movies like this they don't make for the Hallmark Channel.  Recommended.",1636501828646,neutral
5.0,"Taut, deliberately paced, beautifully shot, splendidly acted, The Appaloosa is one of my all-time favorite westerns.  Low-key Brando performance is a brooding wonder, so that when his Mateo finally explodes  to violence following the kindly Ramos's (Frank Silvera) death, the impact is intense and unforgettable.  Then, when Trini (Anjanette Comer) asks if he's going back across the border to reclaim his magnificent spotted horse, Mateo wearily responds, ""No, I'm not going back for the horse.  I'm going to kill Chuy.""  It's as if this tired former buffalo hunter has resigned himself to do something he'd never intended to do again.  Brando's stellar performance is matched (in a 180 degree opposite way) by John Saxon's Chuy; he chews the scenery like there's no tomorrow.  The deliberate pace puts some people off, I know.  They would likely say plodding pace; I totally disagree with that.  The director's (Sidney J. Furie) pacing choice allows the story to unfold in a simple, natural way.  And if you can get behind that directorial option, the rewards are many.  Highly recommended.",1635903413187,negative
3.0,"Pleasant, inoffensive fluff.  A kind of riff on the forgettable Nic Cage stiff, Family Man.  But with a decidedly lower budget and far less star power.  Recommended for Hallmark Movie Channel devotees.",1635724122022,neutral
5.0,"Brilliant.  Incredible.  Brutally honest, but hopeful.  Hopeful in that Crosby is still making music, some of it his best in years.  Decades, really.  Certainly stronger releases than the rest of S, N & Y from the same time span.  His life with wife Jan is both inspiring and heart-rending.  Her comments before the camera will bring a tear to your eyes and maybe even break your heart a bit more than expected, they did mine.  I'm wondering if McGuinn, Young, Nash, et al  -- especially onetime great good friend Nash --  have taken personal stock in a way anywhere near as honestly as Croz does here.  Just sayin', you know; these guys have written a ton of songs about the power of love over the years.  Well, forgiveness is the light of love, no matter what you do for a living.  Highly recommended.",1618534346451,positive
5.0,"I positively love this film, every single frame of it.  The performance footage is somewhere beyond classic; the actual documentary aspects are of the sneaking a peek behind the curtain variety; and Scorsese's tweaking of the story with tongue-in-cheek interviews of both real and bogus characters is Dylanesque in the best possible way.  With birthday # 80 just up around the bend, Bob's still breaking new ground and way out in front of the crowd in every possible way.  God love him.  Very highly recommended.",1615672226490,positive
4.0,"What we have here is a collection of the best of the Hal Wallis / Paramount post-Army Elvis films.  Presley vehicles, they used to call them.  Familiar plots, lush locations,  plenty of songs, and beautiful girls, girls, girls.  Unlike the cheapie MGM Elvis releases (excepting It Happened Ay The World's Fair and Viva Las Vegas), the Paramount films were made with a certain care, professionalism, and location budget.  The Paramount soundtracks were generally better, too: G.I. Blues (Wooden Heart), Blue Hawaii (Can't Help Falling in Love), Girls! Girls! Girls! (Return To Sender), Fun In Acapulco (Bossa Nova Baby), Roustabout (Little Egypt).  Girls times three would probably have had a better reputation had it kept the working title of ""Chasing The Westwind.""  Did they stick to the formula for far too long?  Of course.  Could they have kept it down to one musical per year, sandwiched between occasional straight dramas (westerns always worked for Elvis), rom-coms, and / or light comedy efforts?  Of course.  That tactic may also have kept Elvis interested, instead of embarrassed.  (Remember his quote, ""The only thing worse than sitting through a bad movie is starring in one -- or in a couple dozen of 'em!"")  Still, there are plenty of high spots included here, and Elvis is at or near the top of his '60s game.  So, if you grew up loving the pop world of the early '60s you're sure to find lots to enjoy here.  Recommended.",1613241052835,negative
4.0,"Watched it last night with my better half.  Excellent directorial debut, beautifully shot and paced, with fine-tuned use of soundtrack music, if a bit overacted at times.  Bruce Springsteen's 1978 classic track ""Darkness on the Edge of Town"" would've made a perfect title song.  Dark, moody, and edgy, it won't appeal to everyone's taste, I'm sure.  But if you like and support independent filmmaking that's definitely a bit out on the edge, it's highly likely that you'll embrace this provocative, yet ultimately moving film.  Recommended.",1595876778047,positive
5.0,"A beautiful film.  Is it biblically correct?  Heck, I'm no expert, but I doubt it.  Who knows, really?  There are the four official Gospel writers (Matthew, Mark, Luke, John), of course, but there are also a number of gnostic gospels (Thomas, Mary, et al), so who can really to say.  Mary has been unfairly bad-rapped for centuries as the prostitute who anoints Jesus's feet with her hair, or the adulteress he saves from stoning (thanks to the misguided early Church teachings of Pope Gregory I), only to eventually be canonized as a saint and recognized as one of Jesus's disciples.  This film version takes a feminist approach, which will likely offend some folk's sensibilities, even as it will seem refreshing and make perfect sense to others.  The basics are all here; however, they are told from a different (if no less reverent) perspective.  Rooney Mara (Mary) and Joaquin Phoenix (Jesus) both deliver quietly intense performances, and the film features beautiful location photography and an eloquent sense of time and pace.  For the open-minded family, it's well-worth watching with your older children, but be prepared to discuss it afterward.  Highly recommended.",1587506624992,neutral
5.0,"From a time when tv was still young, risks were still being taken, writers were still challenging audiences -- and themselves, and the future was still in black 'n' white, and seemingly wide-open.  I love the Martin Milner-George Maharis pairing; the last season-and-a-half with Glenn Corbett replacing Maharis is far less satisfying.  I'm not blaming Corbett, who was a fine actor, indeed, but he was playing a safer, less edgy character.  Milner's Tod is the steady Eddie throughout the series' run, with both Maharis's Buzz and Corbett's Linc (as well as an amazing array of guest stars) playing off his generally easygoing, searching intellectual to fine effect.  I only had a vague memory of the series (two guys driving cross country in their Corvette convertible) when I ordered it, but I'm very glad that I did -- because it's so much more than that one-trick-pony image.  Highly recommended.",1586191790989,positive
4.0,"Makes much more sense than the cd release.  The cutaway interviews / insights give the event much needed perspective.  Still, don't go into this expecting the John C. Fogerty of CCR, Blue Ridge Rangers, or the Rockin' All Over the World-era of his solo career.  It's essentially a CCR tribute concert, with a trio of Centerfield tracks and Woodstock covers (ergo the 50 years of the title) thrown in for good measure.  Fogerty's of a certain age now, and despite his incredible on-stage energy, his performance (vocals especially) shows the strain.  Recommended for die-hards, not the casual fan.",1583299436501,neutral
5.0,"Wonderful documentary, simply wonderful.  Linda is a class act, and she's been surrounded by family, friends, fellow musicians, and fans who know it and aren't afraid to say / show it.  Emmylou Harris is especially touching during her interview bits, but the whole doc is an amazing journey through her half-century of pop culture adventures.  It ends on a sad note, yes; but it is also celebratory, revealing, and informative throughout.  Highly recommended.",1579309364825,negative
5.0,"Another excellent Kevin Costner-starrer that somehow missed a wider audience.  Based on a true story, the picture blends feel-good movie vibes with historical facts and sports-as-life analogies.  All in all, it's a pretty terrific ride.  Production, direction and acting are all first-rate, with Costner totally in-charge and believable as Coach, supported by an outstanding ensemble cast.  Watch it with the family; it's realistic as well as inspirational.  Highly recommended.",1579308836158,neutral
5.0,"Purchased as a gift for my better half, as we planned to see it in a favorite local theater but somehow missed it.  We ended up watching it together with friends, and everyone loved the experience.  Historical facts mixed with a bit of fictional sleight-of-hand for a feel-good effect, well-directed and acted, and family friendly enough to watch with younger kids.  Very moving and highly recommended.",1579308202976,positive
5.0,"Hands down, far and away the best documentary ever done on the music and legacy of Elvis A. Presley.  Get it and watch it and restore your own sense of wonder; 'nuff said.",1544737850505,neutral
5.0,"Beautifully photographed and nicely directed, the Days of Future Passed Live DVD makes a memorable keepsake for anyone who attended the Moodies' 2017 50th Anniversary celebration of their landmark album.  Like me, for instance; some of my friends & I attended their PNC Bank Arts Center performance last summer (The Garden State Arts Center, Holmdel, NJ way on back to way back when I first saw the band in concert).  The sound is great; the orchestra impressive; the extended members of the band adept & enthusiastic, and the opening hits set & the encore bookend the main event perfectly. And the three remaining Moodies (Justin Hayward, John Lodge, Graeme Edge) are all up to the challenge of re-creating their most famous LP live-on-stage. The bonus interview with Edge, Hayward, and Lodge is fun, informative, and kind of touching -- they come across as regular, yet incredibly lucky blokes who are thankful for their good fortune & comfortable with their shared musical history.  Highly recommended to Moody Blues fans, big time or casual.",1529034568145,neutral
5.0,"Brilliant moviemaking.  Brilliant script.  Brilliant print.  Has one of the greatest end speeches ever:  &#34;I'd be innocent officially, but that's a big word -- innocence.  Stupid's more like it.  Well, everybody is somebody's fool.  The only way to stay out of trouble is to grow old, so I guess I'll concentrate on that.  Maybe I'll live so long that I'll forget her.  Maybe I'll die, trying.&#34;  I copied down that quote after seeing the movie for the first time (on a local late-night television station) at age 18, following my first real heartbreak, and have been carrying it around in my wallet ever since. (BTW, I'm now retired.)  Like that speech, the movie is a true keeper.",1529011743913,negative
5.0,"A fascinating look behind the scenes of one of America's most successful and longest-running bands.  In many ways, it gives fans a warts-and-all, fly-on-the-wall peek behind the once mighty record biz PR machine curtains of the past forty years, and it makes for a wild, emotional, wide-eyed ride.  The documentary shies away from neither career highs nor lows, tragedies nor controversies, abiding friendships nor long-held gripes, grudges, and grievances within the band.  Peter Cetera and Bill Champlin do themselves (nor the band's story) any favors by refusing to participate.  Especially sad regarding Cetera, who was such an important member of the group from CTA (1) thru Chicago 17 (Chicago's greatest years), and likely wouldn't have enjoyed a successful solo career without that original connection.  Producer David Foster, on the other hand, would have done better to stay away completely -- he comes across as an unbearable egomaniac whenever he turns up on screen.  One thing's for certain, the surviving original members have never really gotten over the untimely death of lead guitarist/songwriter/vocalist Terry Kath.",1520567063810,negative
5.0,"A wonderfully moving & informative documentary; fills in a lot of the empty spaces left in Chicago's own recent &#34;Now More Than Ever: The History of Chicago&#34; doc.  Michelle Kath Sinclair (along with her beautiful, open-hearted Mom, Camelia) takes us on an emotional journey of discovery into the world of the late, great Terry Kath.  An incredibly inventive lead guitarist & strong R&B-influenced lead vocalist, Terry Kath was the heart, soul & conscience of Chicago.  So integral was his role & his presence within the band that forty years on, he's still missed & mourned by its remaining members.  Highly recommended.",1520549169983,positive
5.0,"Purchased as a gift for my niece, who as thrilled to receive the series.  Arrived on-time, and it brand-new shrink-wrapped condition, as promised.  Very happy with both the product and the service.  Thanks!",1514392859692,positive
5.0,"Purchased as a gift for my wife, a big Hugh Grant fan and the family's rom-com lover.  Surprisingly, I found myself enjoying it, too, as it's not your typical boy meets girl, boys loses girl, boy gets girl romantic comedy plot.  Well written, well acted, and it contains just enough surprises to keep even the most cynical of viewers watching & enjoying.  Highly recommended.",1505583937415,positive
5.0,"I'm not sure what the carping I've read in some of these reviews is all about.  Too many live-in-concert releases in recent years, perhaps?  Maybe some kind of Slowhand backlash after all this time?  I just don't get it.  Me, I'm totally thrilled with this latest cd/dvd live package.  The filmed show is excellent, both in game-plan and execution; the set list is just fine, if a bit predictable; Clapton's crack touring band offers sterling support throughout the proceedings, and the star himself is an engaging stage presence, nimble-fingered and in fine voice.  The dvd gets high marks for its beautiful visuals and crisp, clear audio; ditto the sound on the two-cd presentation.  And what about those naysayers among us?  Would that we all will be in such great shape at 70!",1459833550000,positive
4.0,"Purchased as part of a Christmas gift for a dear friend of ours who loves both the holiday season and Hallmark Channel movies.  A four-pack of Hallmark Christmas telefilms!  She's in Hallmark heaven.  Arrived earlier than expected, and in perfect shrink-wrapped condition, as promised.  Thanks!",1457038924000,positive
3.0,"A bargain-priced Christmas (TV-movie) DVD that's better than you might think.  Rhea Perlman as a nun was the selling point.  The script could've been better, but the acting and the truth-based sentiment carried the day.",1457037410000,positive
5.0,"One of the all-time great sci-fi classics, in an absolutely beautiful B&W print.  Terrific ensemble cast;  taut direction; snappy overlapping dialogue (pre- Robert Altman!); intelligent script; great storytelling.  Never gets old!",1456984097000,positive
4.0,"Director Clint Eastwood's most underrated film.  Features a great cast (Kevin Costner, Clint himself, Laura Dern); an excellent script, with a rather downbeat ending; it's beautifully photographed, and Eastwood's direction is pitch-perfect.  It had everything going for it, yet it never really caught on with moviegoers.  It's a real head scratcher, yes?  Should have been huge.",1456982576000,positive
4.0,"It's that go-go guy and that bye-bye gal ... So went the ad and poster copy back in the day for Presley's biggest movie hit of the Sixties.  Elvis and Ann-Margret make the perfect screen couple in this brief (under 90 minutes) and breezy romp, helmed by the great George Sidney (who had just directed A-M to movie stardom in Bye-Bye, Birdie).  Solid character actor Cesare Danova brings along his subtle Latin lover vibe; William Demarest (Uncle Charlie of TV's My Three Sons) delivers his usual quota of cranky laughs; and Nicky Blair makes a fine comic foil/sidekick for EP.  The soundtrack is one of Elvis' best of the era, a nice blend of original ballads (Today, Tomorrow and Forever; I Need Somebody to Lean On), made-to-order movie rockers (If You Think I Don't Need You; C'mon, Everybody), and the massively successful double-a-side lead single (Viva Las Vegas c/w What'd I Say?).  Which begs the question, why was there no original soundtrack album released back in '64 in conjunction with the film to capitalize on its big box-office success?  Who dropped the ball at RCA back in the day?",1456981686000,neutral
4.0,"The older, '80s PBS version, set in the '20s; it seems a bit slower and less adventurous than the newly updated to the '50s series currently making the Public Television rounds.  Fun, nonetheless, and Francesca Annis makes an absolutely delightful Tuppence for James Warwick's stiff-upper-lip Tommy Beresford.  Masterpiece Mystery and Agatha Christie movie fans are sure to love it.",1456808917000,positive
4.0,"Purchased as a gift for my wife, who loved the first two Miss Fisher series.  This third in the Australian series maintains the high-quality standard already set by series one and two.  Great period piece mystery fun, with that ever-elusive re-watchability factor.",1456777993000,positive
5.0,Glen Campbell never stood taller than he does here.  Heartbreaking.  Hopeful.  Inspiring.  God bless him and his extended family.,1456776689000,neutral
5.0,"Purchased as a St. Valentine's Day gift for my wife, who is a big PBS Masterpiece Mystery fan.  Since this series hasn't aired yet in the US, it's like we're getting a private preview.  She's loving the new cast (esp. Jessica Raine's modernized take on Tuppence), and the updated (to the 1950s) setting and fashions.  It's a hit with both of us.",1455905214000,negative
4.0,"With only a handful of (very short) tunes integrated into the plotline, Wild In The Country is something of a rarity in the Elvis film canon.  His third post-army film and the direct follow-up to Flaming Star (the movie many consider to be his all-around best), this Jerry Wald  production offers our hero a chance to show off his maturing acting chops in a Deep South melodrama.  Unfortunately, the meandering script and director Phillip Dunne's plodding pacing betrays the solid efforts of a truly talented cast that includes Hope Lange, Millie Perkins, Tuesday Weld, John Ireland, and Elvis' It Happened At The World's Fair (1963) co-star, Gary Lockwood.  Sadly, Elvis' next 1961 movie release (Blue Hawaii) would set the pattern for the rest of his 1960s film output (a splashy locale in which Elvis finds himself moonlighting as a singer, a dozen or so songs - less and less memorable as the decade wore on, and plenty of girls, girls, girls to romance).  This 1961 20th Century Fox release will likely make viewers wonder what might have been ...",1379084311000,neutral
5.0,"Great Movie, can't go wrong for 5 bucks!",1472417416000,negative
5.0,"Awesome show!! Warning, not for kids, though.",1467566302000,neutral
3.0,My low expectations were met,1670694580192,neutral
2.0,"The main beliefs--junk food, meat, and processed foods are bad. That's it. The rest of it is biased toward whole food plant based diet, environmental impacts, and animal ethics.",1567193823882,neutral
1.0,Totally unimpressed,1537075650870,neutral
5.0,Well acted by both actors. They really bring life to the characters I watch this almistvdaily,1512786365769,neutral
5.0,Excellent live story... well rewritten and acted. These two are so perfect for the roles. I watch this almost daily,1512786297675,neutral
1.0,This movie is just awful... grantedvtheybgavevtajen luberties with reality in this series butnthis is the absolute worst of the series I gave my copy away,1512786225786,negative
5.0,"Excellent poingent movie far too close to him me for many families, I'm sure",1499792467403,neutral
5.0,Sad to say amazon overcharges for these but love the storyline,1499792374310,positive
5.0,Great movie so totally entertaining and you can see where this could be a possibility in our future,1499792339531,neutral
3.0,Ok but overdone  Storyline is lame,1499792291522,neutral
5.0,Excellent movie!!  Great acting and good storyline,1499792230100,neutral
5.0,Excellent movie loaded with stars and a decent story line although predictable it's entertains and fun,1499792191779,neutral
3.0,Odd look at the Great Wall in china but entertaining Matt Damon is always a winner,1499792033257,neutral
2.0,Good movie!  Entertaining,1499687989549,neutral
2.0,Entertaining. Fun and watchable many times!!!!!!,1499687984378,neutral
5.0,Great movie for an uplifting time!!!! Not totally about nudity and sec... just a good movie,1499687886802,neutral
5.0,ANGELA IS THE ONLY ONE THAT COULD HAVE STARRED IN THIS  GREAT MOVIE AND LOVE HER IN IT,1427393464000,neutral
5.0,GOOD MOVIE BUT NOT AS GOOD AS ORIGINAL,1427393396000,neutral
5.0,great series,1427392863000,positive
5.0,one of the best family movies ever!!!!!!!!!!,1414888720000,positive
5.0,"great story lines, acting is also good.  Characters change as their lives grow in the big house...it's very addictive when you get into the characters and their lives...",1384876786000,positive
4.0,"so far, the show is good.  Acting is sketchy.. but all new shows seem to go thru this. Worth watching and hopefully will be a very interesting show!  Makes you wonder what really goes on in Washington....",1384876658000,neutral
5.0,"acting is superb, characters may be rich Upstairs but not above the characters Downstairs.  Believable storytelling and constant great acting",1384876507000,positive
5.0,Classic flick!,1572056302615,neutral
3.0,It was a movie rental.,1538297889053,neutral
5.0,"Babs at her best as always. I was only replacing my VHS, when I bought this DVD... a classic forever",1370589991000,neutral
5.0,It is typically a difficult Item to find... glad to find it! Artemisia is one of my artistic idols. She is a great figure in art history and this film she is well represented and the film is beautifully done.,1367814757000,positive
5.0,love it,1564669757703,positive
5.0,excellent,1511190252535,neutral
5.0,awesome,1419284772000,neutral
5.0,No review needed for this movie. This movie is amazing and a national treasure.,1665463443751,neutral
5.0,Kids loved but I thought it was eh...,1593996145213,positive
5.0,Not a bad movie. Kids liked it.,1580692323224,negative
5.0,I only buy movies that are worth the money. This movie is one of the best I've seen in years.,1616760621290,neutral
5.0,Our family truly loved this movie!,1587864341000,positive
1.0,what a waste of time. I could not get into this movie..,1587864228398,neutral
5.0,I watched this with my granddaughter and we enjoyed this movie.,1566301315214,neutral
5.0,Great movie worth the price of the rental,1562945841189,neutral
